Year,Month_reported,State, Crime_rate ,Crime_occurrence_frequency,Armed Robbery,Kidnapping,Oil Bunkering,Piracy,Cultism,Human Trafficking,Drug Trafficking,Vandalism,UnemploymentRate,PovertyRate,Most_prevalent_crime
2008,2,Imo, 32.7 ,84,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2008,3,Imo, 14.0 ,25,Yes,No,No,No,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2008,4,Imo, 28.5 ,85,No,Yes,No,Yes,No,No,Yes,Yes,31,52,Kidnapping
2008,5,Imo, 38.6 ,78,Yes,No,No,Yes,No,Yes,No,No,31,52,Armed Robbery
2008,6,Imo, 46.4 ,86,Yes,Yes,Yes,No,Yes,No,No,Yes,31,52,Armed Robbery
2008,7,Imo, 13.1 ,26,Yes,No,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2008,8,Imo, 16.7 ,75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,31,52,Armed Robbery
2008,9,Imo, 23.2 ,71,No,No,No,Yes,No,No,No,No,31,52,Piracy
2008,10,Imo, 46.4 ,17,Yes,Yes,Yes,No,No,Yes,Yes,No,31,52,Armed Robbery
2008,11,Imo, 45.1 ,82,Yes,Yes,No,Yes,No,No,Yes,No,31,52,Armed Robbery
2008,12,Imo, 4.5 ,7,Yes,Yes,Yes,Yes,No,No,No,No,31,52,Armed Robbery
2009,1,Imo, 6.6 ,56,Yes,Yes,Yes,No,Yes,No,No,No,31,52,Armed Robbery
2009,2,Imo, 24.8 ,64,No,Yes,No,No,Yes,Yes,Yes,Yes,31,52,Kidnapping
2009,3,Imo, 5.3 ,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Kidnapping
2009,4,Imo, 17.3 ,38,Yes,No,No,No,Yes,Yes,No,No,31,52,Armed Robbery
2009,5,Imo, 7.4 ,75,Yes,Yes,No,Yes,No,No,No,No,31,52,Armed Robbery
2009,6,Imo, 31.8 ,58,Yes,No,Yes,Yes,No,No,No,Yes,31,52,Armed Robbery
2009,7,Imo, 47.5 ,16,Yes,No,No,Yes,Yes,Yes,Yes,No,31,52,Armed Robbery
2009,8,Imo, 49.8 ,51,Yes,No,No,No,Yes,Yes,Yes,No,31,52,Armed Robbery
2009,9,Imo, 18.8 ,27,Yes,No,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2009,10,Imo, 30.0 ,51,No,No,Yes,No,Yes,Yes,Yes,No,31,52,Oil Bunkering
2009,11,Imo, 42.8 ,75,Yes,Yes,No,No,Yes,No,Yes,No,31,52,Armed Robbery
2009,12,Imo, 5.9 ,16,No,Yes,Yes,Yes,No,Yes,No,Yes,31,52,Kidnapping
2010,1,Imo, 34.5 ,87,No,Yes,No,No,No,No,Yes,Yes,31,52,Kidnapping
2010,2,Imo, 20.4 ,60,Yes,No,No,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2010,3,Imo, 10.3 ,76,No,Yes,Yes,No,Yes,Yes,No,Yes,31,52,Kidnapping
2010,4,Imo, 20.1 ,40,No,Yes,Yes,No,Yes,No,Yes,Yes,31,52,Kidnapping
2010,5,Imo, 3.8 ,67,No,Yes,Yes,No,No,No,Yes,No,31,52,Kidnapping
2010,6,Imo, 34.8 ,2,No,Yes,Yes,Yes,No,No,No,No,31,52,Kidnapping
2010,7,Imo, 12.6 ,48,No,Yes,No,No,No,Yes,Yes,No,31,52,Kidnapping
2010,8,Imo, 15.6 ,52,No,No,No,Yes,Yes,No,No,No,31,52,Piracy
2010,9,Imo, 6.1 ,24,Yes,Yes,Yes,Yes,No,No,Yes,No,31,52,Armed Robbery
2010,10,Imo, 43.2 ,93,No,No,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Oil Bunkering
2010,11,Imo, 24.7 ,98,No,No,No,Yes,No,No,Yes,No,31,52,Piracy
2010,12,Imo, 28.6 ,84,No,No,No,Yes,No,No,No,No,31,52,Piracy
2011,1,Imo, 28.5 ,82,Yes,No,No,Yes,No,No,Yes,No,31,52,Armed Robbery
2011,2,Imo, 20.5 ,78,No,No,No,No,Yes,Yes,No,No,31,52,Cultism
2011,3,Imo, 9.6 ,82,Yes,Yes,Yes,No,Yes,Yes,No,No,31,52,Armed Robbery
2011,4,Imo, 37.3 ,2,No,Yes,No,No,No,Yes,No,Yes,31,52,Kidnapping
2011,5,Imo, 6.4 ,65,Yes,Yes,No,Yes,Yes,No,Yes,No,31,52,Armed Robbery
2011,6,Imo, 5.2 ,20,Yes,No,Yes,No,Yes,Yes,No,No,31,52,Armed Robbery
2011,7,Imo, 35.5 ,34,No,Yes,No,No,Yes,No,No,No,31,52,Kidnapping
2011,8,Imo, 10.4 ,41,No,Yes,No,No,Yes,No,Yes,No,31,52,Kidnapping
2011,9,Imo, 15.3 ,41,Yes,No,Yes,Yes,Yes,No,No,No,31,52,Armed Robbery
2011,10,Imo, 23.8 ,75,No,No,Yes,No,Yes,Yes,No,No,31,52,Oil Bunkering
2011,11,Imo, 22.5 ,91,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2011,12,Imo, 35.4 ,23,Yes,No,No,No,No,No,No,No,31,52,Armed Robbery
2012,1,Imo, 31.2 ,38,Yes,Yes,No,Yes,Yes,No,Yes,Yes,31,52,Armed Robbery
2012,2,Imo, 32.2 ,44,Yes,No,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2012,3,Imo, 35.7 ,67,Yes,No,Yes,Yes,No,Yes,No,No,31,52,Armed Robbery
2012,4,Imo, 14.6 ,62,No,Yes,No,No,No,Yes,Yes,No,31,52,Kidnapping
2012,5,Imo, 16.1 ,12,Yes,Yes,Yes,No,No,No,No,No,31,52,Armed Robbery
2012,6,Imo, 21.9 ,30,Yes,No,Yes,Yes,No,Yes,No,Yes,31,52,Armed Robbery
2012,7,Imo, 15.4 ,95,No,Yes,Yes,No,Yes,Yes,No,No,31,52,Kidnapping
2012,8,Imo, 49.2 ,87,Yes,No,No,Yes,No,Yes,Yes,No,31,52,Armed Robbery
2012,9,Imo, 40.7 ,65,No,No,No,Yes,No,No,Yes,No,31,52,Piracy
2012,10,Imo, 8.2 ,41,No,Yes,No,No,Yes,Yes,Yes,Yes,31,52,Kidnapping
2012,11,Imo, 0.3 ,20,No,Yes,No,No,Yes,No,Yes,Yes,31,52,Kidnapping
2012,12,Imo, 2.1 ,6,Yes,No,No,No,Yes,No,Yes,No,31,52,Armed Robbery
2013,1,Imo, 12.2 ,75,Yes,No,No,Yes,No,No,No,Yes,31,52,Armed Robbery
2013,2,Imo, 5.7 ,99,Yes,No,Yes,Yes,Yes,Yes,Yes,No,31,52,Armed Robbery
2013,3,Imo, 26.7 ,4,No,Yes,No,No,No,Yes,Yes,Yes,31,52,Kidnapping
2013,4,Imo, 42.9 ,93,Yes,No,No,Yes,Yes,Yes,Yes,No,31,52,Armed Robbery
2013,5,Imo, 36.8 ,10,No,No,Yes,No,Yes,No,No,Yes,31,52,Oil Bunkering
2013,6,Imo, 10.8 ,51,Yes,No,No,Yes,No,Yes,No,No,31,52,Armed Robbery
2013,7,Imo, 20.0 ,93,No,No,No,No,Yes,No,Yes,No,31,52,Cultism
2013,8,Imo, 25.4 ,38,Yes,No,Yes,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2013,9,Imo, 40.5 ,1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2013,10,Imo, 42.0 ,8,Yes,No,Yes,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2013,11,Imo, 45.5 ,81,No,No,No,No,Yes,Yes,No,Yes,31,52,Cultism
2013,12,Imo, 25.5 ,83,No,No,Yes,Yes,No,No,Yes,Yes,31,52,Oil Bunkering
2014,1,Imo, 34.7 ,63,Yes,No,No,No,No,No,Yes,No,31,52,Armed Robbery
2014,2,Imo, 5.6 ,33,Yes,Yes,No,Yes,Yes,No,No,No,31,52,Armed Robbery
2014,3,Imo, 28.3 ,15,No,Yes,No,No,No,No,No,Yes,31,52,Kidnapping
2014,4,Imo, 12.4 ,31,No,Yes,No,Yes,No,Yes,No,No,31,52,Kidnapping
2014,5,Imo, 21.6 ,21,No,No,Yes,No,No,No,No,No,31,52,Oil Bunkering
2014,6,Imo, 31.7 ,3,Yes,No,Yes,No,Yes,No,Yes,Yes,31,52,Armed Robbery
2014,7,Imo, 12.8 ,66,No,Yes,No,No,Yes,No,No,No,31,52,Kidnapping
2014,8,Imo, 2.6 ,35,Yes,Yes,Yes,No,Yes,Yes,Yes,No,31,52,Armed Robbery
2014,9,Imo, 0.5 ,41,No,Yes,No,Yes,No,No,No,Yes,31,52,Kidnapping
2014,10,Imo, 1.1 ,59,Yes,No,No,Yes,No,No,Yes,Yes,31,52,Armed Robbery
2014,11,Imo, 0.4 ,16,No,No,No,Yes,Yes,Yes,No,No,31,52,Piracy
2014,12,Imo, 5.5 ,56,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Kidnapping
2015,1,Imo, 12.0 ,45,No,Yes,No,Yes,No,No,Yes,No,31,52,Kidnapping
2015,2,Imo, 11.1 ,59,No,Yes,No,Yes,No,No,Yes,Yes,31,52,Kidnapping
2015,3,Imo, 49.3 ,50,No,No,Yes,Yes,Yes,Yes,No,Yes,31,52,Oil Bunkering
2015,4,Imo, 15.3 ,85,Yes,No,Yes,No,No,No,Yes,Yes,31,52,Armed Robbery
2015,5,Imo, 6.4 ,12,No,No,Yes,No,No,Yes,No,Yes,31,52,Oil Bunkering
2015,6,Imo, 27.3 ,92,No,Yes,Yes,No,No,No,Yes,No,31,52,Kidnapping
2015,7,Imo, 42.9 ,12,No,Yes,No,No,No,No,Yes,Yes,31,52,Kidnapping
2015,8,Imo, 33.9 ,33,Yes,No,Yes,Yes,No,No,No,Yes,31,52,Armed Robbery
2015,9,Imo, 14.8 ,84,No,Yes,No,Yes,No,No,Yes,No,31,52,Kidnapping
2015,10,Imo, 28.1 ,49,Yes,No,Yes,Yes,No,No,No,No,31,52,Armed Robbery
2015,11,Imo, 35.7 ,21,No,Yes,Yes,No,Yes,Yes,No,No,31,52,Kidnapping
2015,12,Imo, 36.4 ,60,No,Yes,Yes,Yes,Yes,Yes,No,No,31,52,Kidnapping
2016,1,Imo, 33.3 ,52,Yes,Yes,Yes,No,No,No,No,Yes,31,52,Armed Robbery
2016,2,Imo, 43.5 ,54,No,Yes,Yes,Yes,No,No,Yes,No,31,52,Kidnapping
2016,3,Imo, 43.5 ,39,Yes,No,Yes,Yes,No,No,Yes,Yes,31,52,Armed Robbery
2016,4,Imo, 28.9 ,49,Yes,Yes,No,Yes,Yes,Yes,No,No,31,52,Armed Robbery
2016,5,Imo, 21.5 ,64,No,No,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Oil Bunkering
2016,6,Imo, 32.1 ,86,Yes,No,Yes,No,No,Yes,Yes,No,31,52,Armed Robbery
2016,7,Imo, 40.9 ,26,No,No,Yes,No,Yes,Yes,No,Yes,31,52,Oil Bunkering
2016,8,Imo, 0.3 ,71,No,Yes,Yes,Yes,No,Yes,Yes,Yes,31,52,Kidnapping
2016,9,Imo, 49.6 ,7,Yes,No,No,No,No,Yes,No,No,31,52,Armed Robbery
2016,10,Imo, 9.1 ,72,Yes,No,Yes,Yes,No,Yes,Yes,Yes,31,52,Armed Robbery
2016,11,Imo, 23.5 ,62,Yes,No,Yes,Yes,No,Yes,Yes,Yes,31,52,Armed Robbery
2016,12,Imo, 43.6 ,90,Yes,Yes,Yes,Yes,No,No,No,Yes,31,52,Armed Robbery
2017,1,Imo, 11.3 ,88,No,Yes,Yes,Yes,No,Yes,Yes,Yes,31,52,Kidnapping
2017,2,Imo, 23.8 ,24,No,No,No,No,No,Yes,Yes,No,31,52,Human Trafficking
2017,3,Imo, 6.6 ,40,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2017,4,Imo, 19.8 ,76,No,No,No,Yes,No,Yes,Yes,Yes,31,52,Piracy
2017,5,Imo, 8.9 ,47,No,No,Yes,No,Yes,No,No,No,31,52,Oil Bunkering
2017,6,Imo, 18.2 ,8,No,Yes,No,Yes,No,Yes,Yes,No,31,52,Kidnapping
2017,7,Imo, 18.7 ,54,No,No,No,No,No,No,No,No,31,52,Human Trafficking
2017,8,Imo, 49.7 ,9,Yes,Yes,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2017,9,Imo, 49.7 ,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2017,10,Imo, 5.7 ,54,No,No,No,Yes,No,Yes,No,No,31,52,Piracy
2017,11,Imo, 36.3 ,21,Yes,Yes,No,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2017,12,Imo, 2.6 ,95,Yes,Yes,Yes,Yes,No,Yes,Yes,No,31,52,Armed Robbery
2018,1,Imo, 1.5 ,48,Yes,No,No,Yes,No,No,Yes,Yes,31,52,Armed Robbery
2018,2,Imo, 5.3 ,47,No,No,No,No,Yes,No,No,No,31,52,Cultism
2018,3,Imo, 48.3 ,88,No,Yes,No,Yes,Yes,No,Yes,Yes,31,52,Kidnapping
2018,4,Imo, 47.0 ,68,No,Yes,Yes,No,Yes,No,No,No,31,52,Kidnapping
2018,5,Imo, 9.7 ,84,Yes,No,No,No,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2018,6,Imo, 8.1 ,63,No,Yes,No,Yes,No,Yes,Yes,No,31,52,Kidnapping
2018,7,Imo, 12.0 ,16,No,Yes,No,No,Yes,Yes,No,Yes,31,52,Kidnapping
2018,8,Imo, 25.8 ,74,Yes,Yes,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2018,9,Imo, 28.5 ,90,No,Yes,Yes,No,Yes,No,Yes,Yes,31,52,Kidnapping
2018,10,Imo, 11.1 ,93,No,Yes,No,Yes,Yes,Yes,Yes,No,31,52,Kidnapping
2018,11,Imo, 37.8 ,5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2018,12,Imo, 15.5 ,11,Yes,Yes,No,No,No,No,Yes,Yes,31,52,Armed Robbery
2019,1,Imo, 46.1 ,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes,31,52,Armed Robbery
2019,2,Imo, 32.8 ,79,No,No,Yes,No,Yes,Yes,No,No,31,52,Oil Bunkering
2019,3,Imo, 21.8 ,70,No,No,No,Yes,Yes,No,Yes,Yes,31,52,Piracy
2019,4,Imo, 39.5 ,48,No,No,Yes,Yes,No,No,No,No,31,52,Oil Bunkering
2019,5,Imo, 40.9 ,15,Yes,No,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2019,6,Imo, 14.5 ,84,Yes,Yes,Yes,Yes,No,Yes,No,No,31,52,Armed Robbery
2019,7,Imo, 17.0 ,34,No,Yes,No,Yes,No,No,Yes,No,31,52,Kidnapping
2019,8,Imo, 46.8 ,60,No,Yes,Yes,No,Yes,Yes,Yes,Yes,31,52,Kidnapping
2019,9,Imo, 8.2 ,62,Yes,Yes,Yes,No,No,Yes,No,No,31,52,Armed Robbery
2019,10,Imo, 2.1 ,2,Yes,No,No,No,Yes,No,No,No,31,52,Armed Robbery
2019,11,Imo, 22.7 ,80,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2019,12,Imo, 40.1 ,19,Yes,Yes,Yes,No,No,No,Yes,No,31,52,Armed Robbery
2020,1,Imo, 38.6 ,98,No,No,Yes,No,No,No,Yes,No,31,52,Oil Bunkering
2020,2,Imo, 46.0 ,49,Yes,Yes,Yes,No,Yes,Yes,No,No,31,52,Armed Robbery
2020,3,Imo, 26.7 ,78,No,Yes,Yes,No,No,Yes,No,No,31,52,Kidnapping
2020,4,Imo, 5.0 ,88,No,No,No,No,Yes,No,Yes,Yes,31,52,Cultism
2020,5,Imo, 29.4 ,28,No,Yes,No,Yes,No,No,Yes,No,31,52,Kidnapping
2020,6,Imo, 38.9 ,48,Yes,Yes,Yes,Yes,No,No,Yes,No,31,52,Armed Robbery
2020,7,Imo, 4.7 ,96,Yes,Yes,Yes,No,Yes,No,No,Yes,31,52,Armed Robbery
2020,8,Imo, 8.6 ,37,Yes,Yes,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2020,9,Imo, 0.6 ,74,Yes,Yes,No,Yes,Yes,No,Yes,No,31,52,Armed Robbery
2020,10,Imo, 29.7 ,49,No,No,No,No,No,Yes,Yes,Yes,31,52,Human Trafficking
2020,11,Imo, 44.3 ,48,Yes,No,Yes,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2020,12,Imo, 33.5 ,73,Yes,No,Yes,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2021,1,Imo, 49.1 ,88,No,No,No,No,No,Yes,Yes,Yes,31,52,Human Trafficking
2021,2,Imo, 3.2 ,29,Yes,No,Yes,Yes,No,No,Yes,Yes,31,52,Armed Robbery
2021,3,Imo, 45.2 ,60,No,No,No,Yes,Yes,Yes,Yes,Yes,31,52,Piracy
2021,4,Imo, 40.7 ,29,No,Yes,No,No,Yes,Yes,No,Yes,31,52,Kidnapping
2021,5,Imo, 15.7 ,58,No,No,Yes,Yes,Yes,No,Yes,Yes,31,52,Oil Bunkering
2021,6,Imo, 48.7 ,48,No,No,No,Yes,Yes,Yes,No,Yes,31,52,Piracy
2021,7,Imo, 14.4 ,23,No,Yes,Yes,Yes,No,No,No,No,31,52,Kidnapping
2021,8,Imo, 44.5 ,27,No,Yes,Yes,No,No,No,Yes,No,31,52,Kidnapping
2021,9,Imo, 44.0 ,95,No,No,Yes,No,Yes,No,Yes,No,31,52,Oil Bunkering
2021,10,Imo, 37.9 ,7,No,Yes,Yes,No,Yes,No,No,No,31,52,Kidnapping
2021,11,Imo, 28.2 ,49,Yes,No,Yes,No,Yes,No,Yes,No,31,52,Armed Robbery
2021,12,Imo, 6.0 ,54,Yes,Yes,Yes,Yes,No,Yes,No,Yes,31,52,Armed Robbery
2022,1,Imo, 26.6 ,68,Yes,No,No,No,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2022,2,Imo, 17.8 ,78,Yes,Yes,No,No,Yes,Yes,Yes,No,31,52,Armed Robbery
2022,3,Imo, 39.6 ,42,No,Yes,No,No,No,No,Yes,No,31,52,Kidnapping
2022,4,Imo, 37.9 ,74,Yes,No,No,No,No,Yes,Yes,Yes,31,52,Armed Robbery
2022,5,Imo, 45.5 ,59,No,No,Yes,Yes,Yes,Yes,No,No,31,52,Oil Bunkering
2022,6,Imo, 0.7 ,44,Yes,No,No,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2022,7,Imo, 40.5 ,98,Yes,No,No,Yes,No,Yes,No,No,31,52,Armed Robbery
2022,8,Imo, 46.9 ,26,Yes,No,No,No,Yes,No,Yes,Yes,31,52,Armed Robbery
2022,9,Imo, 39.5 ,23,No,Yes,Yes,No,Yes,Yes,No,No,31,52,Kidnapping
2022,10,Imo, 6.5 ,73,Yes,No,No,Yes,No,No,No,Yes,31,52,Armed Robbery
2022,11,Imo, 4.1 ,8,No,No,Yes,No,No,No,No,No,31,52,Oil Bunkering
2022,12,Imo, 1.0 ,53,No,Yes,No,No,No,Yes,Yes,No,31,52,Kidnapping
2000,1,Ondo, 31.4 ,14,Yes,Yes,Yes,Yes,Yes,No,No,Yes,34,49,Armed Robbery
2000,2,Ondo, 31.5 ,71,Yes,No,Yes,Yes,No,No,Yes,Yes,34,49,Armed Robbery
2000,3,Ondo, 49.3 ,7,Yes,Yes,No,No,No,No,Yes,No,34,49,Armed Robbery
2000,4,Ondo, 19.9 ,9,No,Yes,Yes,No,Yes,No,No,No,34,49,Kidnapping
2000,5,Ondo, 16.6 ,3,Yes,No,Yes,No,Yes,No,Yes,Yes,34,49,Armed Robbery
2000,6,Ondo, 31.2 ,78,No,Yes,No,Yes,No,No,No,Yes,34,49,Kidnapping
2000,7,Ondo, 41.3 ,17,No,Yes,No,Yes,No,No,No,Yes,34,49,Kidnapping
2000,8,Ondo, 46.8 ,44,Yes,No,No,Yes,Yes,Yes,No,No,34,49,Armed Robbery
2000,9,Ondo, 40.2 ,86,Yes,No,Yes,Yes,Yes,Yes,No,No,34,49,Armed Robbery
2000,10,Ondo, 21.3 ,46,No,Yes,Yes,No,No,No,No,Yes,34,49,Kidnapping
2000,11,Ondo, 31.7 ,90,No,Yes,Yes,Yes,No,No,Yes,No,34,49,Kidnapping
2000,12,Ondo, 42.8 ,58,No,No,No,Yes,Yes,Yes,No,No,34,49,Piracy
2001,1,Ondo, 24.5 ,28,Yes,Yes,Yes,No,No,Yes,Yes,Yes,34,49,Armed Robbery
2001,2,Ondo, 10.8 ,14,No,Yes,Yes,No,Yes,Yes,No,No,34,49,Kidnapping
2001,3,Ondo, 8.5 ,9,Yes,Yes,Yes,No,No,Yes,No,Yes,34,49,Armed Robbery
2001,4,Ondo, 0.0 ,26,No,No,Yes,Yes,Yes,No,No,Yes,34,49,Oil Bunkering
2001,5,Ondo, 35.9 ,2,No,Yes,Yes,No,Yes,No,Yes,No,34,49,Kidnapping
2001,6,Ondo, 5.6 ,75,Yes,Yes,Yes,No,No,Yes,Yes,No,34,49,Armed Robbery
2001,7,Ondo, 12.2 ,81,No,No,Yes,Yes,No,Yes,Yes,Yes,34,49,Oil Bunkering
2001,8,Ondo, 14.9 ,34,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,34,49,Armed Robbery
2001,9,Ondo, 28.0 ,19,Yes,Yes,No,No,No,Yes,No,Yes,34,49,Armed Robbery
2001,10,Ondo, 19.9 ,39,No,No,No,Yes,No,No,No,No,34,49,Piracy
2001,11,Ondo, 33.7 ,82,Yes,No,Yes,No,No,Yes,Yes,Yes,34,49,Armed Robbery
2001,12,Ondo, 2.8 ,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,34,49,Armed Robbery
2002,1,Ondo, 6.2 ,5,No,No,No,Yes,No,Yes,Yes,Yes,34,49,Piracy
2002,2,Ondo, 25.0 ,50,Yes,Yes,Yes,No,No,No,No,Yes,34,49,Armed Robbery
2002,3,Ondo, 16.8 ,23,Yes,Yes,No,Yes,Yes,No,Yes,No,34,49,Armed Robbery
2002,4,Ondo, 14.8 ,88,Yes,No,Yes,Yes,No,No,Yes,No,34,49,Armed Robbery
2002,5,Ondo, 3.4 ,29,No,No,Yes,Yes,No,Yes,No,Yes,34,49,Oil Bunkering
2002,6,Ondo, 44.8 ,72,Yes,Yes,No,No,Yes,Yes,Yes,No,34,49,Armed Robbery
2002,7,Ondo, 34.6 ,26,No,No,No,Yes,Yes,Yes,No,No,34,49,Piracy
2002,8,Ondo, 6.1 ,79,No,Yes,No,Yes,No,No,No,No,34,49,Kidnapping
2002,9,Ondo, 3.3 ,57,Yes,No,No,No,No,No,No,Yes,34,49,Armed Robbery
2002,10,Ondo, 48.7 ,1,Yes,Yes,No,No,Yes,Yes,No,No,34,49,Armed Robbery
2002,11,Ondo, 34.1 ,28,Yes,No,Yes,No,Yes,Yes,No,No,34,49,Armed Robbery
2002,12,Ondo, 20.9 ,62,No,No,Yes,No,No,No,Yes,Yes,34,49,Oil Bunkering
2003,1,Ondo, 35.1 ,47,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,34,49,Armed Robbery
2003,2,Ondo, 37.8 ,78,Yes,No,No,Yes,No,Yes,No,No,34,49,Armed Robbery
2003,3,Ondo, 39.0 ,98,Yes,Yes,No,Yes,Yes,Yes,No,No,34,49,Armed Robbery
2003,4,Ondo, 23.9 ,59,Yes,Yes,No,No,No,No,Yes,Yes,34,49,Armed Robbery
2003,5,Ondo, 21.5 ,31,Yes,Yes,No,No,Yes,Yes,Yes,Yes,34,49,Armed Robbery
2003,6,Ondo, 0.6 ,70,No,Yes,No,Yes,Yes,Yes,No,Yes,34,49,Kidnapping
2003,7,Ondo, 46.3 ,49,No,Yes,No,No,Yes,Yes,Yes,Yes,34,49,Kidnapping
2003,8,Ondo, 30.2 ,5,Yes,No,Yes,No,No,Yes,Yes,No,34,49,Armed Robbery
2003,9,Ondo, 10.2 ,31,Yes,No,Yes,Yes,No,No,No,Yes,34,49,Armed Robbery
2003,10,Ondo, 46.0 ,37,Yes,Yes,Yes,Yes,No,No,Yes,No,34,49,Armed Robbery
2003,11,Ondo, 45.7 ,79,Yes,No,Yes,No,Yes,No,Yes,No,34,49,Armed Robbery
2003,12,Ondo, 49.5 ,15,No,Yes,Yes,No,No,Yes,Yes,No,34,49,Kidnapping
2004,1,Ondo, 43.7 ,52,Yes,No,No,No,Yes,No,Yes,Yes,34,49,Armed Robbery
2004,2,Ondo, 49.9 ,69,No,No,No,Yes,Yes,Yes,No,Yes,34,49,Piracy
2004,3,Ondo, 12.2 ,92,No,No,No,Yes,Yes,No,Yes,No,34,49,Piracy
2004,4,Ondo, 42.1 ,97,Yes,No,No,Yes,Yes,Yes,No,No,34,49,Armed Robbery
2004,5,Ondo, 41.2 ,11,No,Yes,No,Yes,Yes,No,Yes,No,34,49,Kidnapping
2004,6,Ondo, 11.5 ,43,No,Yes,No,Yes,Yes,No,No,No,34,49,Kidnapping
2004,7,Ondo, 4.9 ,70,No,No,Yes,No,No,No,No,No,34,49,Oil Bunkering
2004,8,Ondo, 49.0 ,23,No,No,No,No,Yes,Yes,Yes,Yes,34,49,Cultism
2004,9,Ondo, 14.8 ,40,Yes,Yes,No,No,No,Yes,No,Yes,34,49,Armed Robbery
2004,10,Ondo, 43.5 ,63,Yes,No,No,Yes,Yes,Yes,No,Yes,34,49,Armed Robbery
2004,11,Ondo, 0.2 ,2,No,Yes,No,Yes,No,No,No,No,34,49,Kidnapping
2004,12,Ondo, 1.1 ,79,Yes,Yes,Yes,Yes,No,Yes,No,No,34,49,Armed Robbery
2005,1,Ondo, 23.3 ,87,Yes,Yes,Yes,No,No,Yes,No,Yes,34,49,Armed Robbery
2005,2,Ondo, 11.9 ,86,Yes,No,No,Yes,No,Yes,Yes,Yes,34,49,Armed Robbery
2005,3,Ondo, 34.5 ,73,Yes,Yes,Yes,Yes,Yes,Yes,No,No,34,49,Armed Robbery
2005,4,Ondo, 28.3 ,47,Yes,No,Yes,No,Yes,Yes,No,Yes,34,49,Armed Robbery
2005,5,Ondo, 3.9 ,30,No,Yes,No,Yes,Yes,Yes,Yes,Yes,34,49,Kidnapping
2005,6,Ondo, 8.1 ,16,Yes,No,No,No,Yes,No,Yes,Yes,34,49,Armed Robbery
2005,7,Ondo, 19.4 ,59,Yes,No,No,Yes,No,No,No,No,34,49,Armed Robbery
2005,8,Ondo, 9.3 ,47,Yes,No,No,Yes,No,Yes,Yes,No,34,49,Armed Robbery
2005,9,Ondo, 39.6 ,30,Yes,Yes,No,No,No,No,Yes,Yes,34,49,Armed Robbery
2005,10,Ondo, 20.8 ,9,No,Yes,Yes,No,Yes,No,Yes,No,34,49,Kidnapping
2005,11,Ondo, 4.7 ,65,No,No,No,No,No,Yes,Yes,Yes,34,49,Human Trafficking
2005,12,Ondo, 24.2 ,59,No,No,No,No,Yes,Yes,Yes,Yes,34,49,Cultism
2006,1,Ondo, 4.5 ,64,No,No,No,No,No,No,Yes,No,34,49,Drug Trafficking
2006,2,Ondo, 6.4 ,8,Yes,Yes,Yes,No,No,Yes,No,No,34,49,Armed Robbery
2006,3,Ondo, 12.0 ,52,No,Yes,No,Yes,No,No,No,No,34,49,Kidnapping
2006,4,Ondo, 43.0 ,18,Yes,Yes,No,Yes,No,No,Yes,Yes,34,49,Armed Robbery
2006,5,Ondo, 46.2 ,91,Yes,Yes,No,No,No,No,Yes,Yes,34,49,Armed Robbery
2006,6,Ondo, 41.3 ,82,Yes,No,Yes,Yes,Yes,Yes,No,Yes,34,49,Armed Robbery
